amount_requested,amount_funded_by_investors,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,fico_range,open_credit_lines,revolving_credit_balance,employment_length
9800.0,9775.0,5.99,36.0,debt_consolidation,14.44,MORTGAGE,6666.67,767.0,5.0,11466.0,3.0
12000.0,12000.0,14.65,36.0,debt_consolidation,11.39,RENT,8333.33,687.0,14.0,19696.0,6.0
25000.0,15600.0,17.93,60.0,small_business,19.94,RENT,5416.67,692.0,13.0,24810.0,11.0
19000.0,18898.03,16.32,60.0,debt_consolidation,22.41,RENT,4333.33,702.0,5.0,23016.0,2.0
7200.0,4167.97,14.11,36.0,other,13.62,OWN,3583.0,702.0,3.0,1621.0,1.0
3000.0,2950.0,8.9,36.0,home_improvement,16.8,MORTGAGE,4166.67,727.0,4.0,8082.0,3.0
9000.0,8975.0,8.9,36.0,debt_consolidation,7.33,RENT,12041.675,732.0,4.0,12964.0,5.0
8000.0,7975.0,6.03,36.0,home_improvement,18.38,MORTGAGE,4250.0,757.0,10.0,4455.0,6.0
20000.0,20000.0,22.95,60.0,debt_consolidation,7.1,RENT,6750.0,667.0,6.0,16104.0,7.0
7000.0,7000.0,13.11,36.0,medical,22.36,MORTGAGE,5833.33,687.0,7.0,28985.0,5.0
14000.0,14000.0,10.65,36.0,debt_consolidation,24.53,RENT,3200.0,722.0,7.0,21214.0,5.0
10375.0,10375.0,14.33,36.0,debt_consolidation,26.42,RENT,2479.17,682.0,6.0,13411.0,5.0
13100.0,13100.0,18.55,36.0,debt_consolidation,23.24,RENT,7968.75,662.0,19.0,19607.0,11.0
2000.0,2000.0,16.89,36.0,other,3.31,RENT,2750.0,677.0,3.0,3247.0,2.0
10500.0,10500.0,18.25,36.0,debt_consolidation,11.52,MORTGAGE,8750.0,662.0,15.0,9984.0,8.0
5000.0,5000.0,12.42,36.0,debt_consolidation,23.84,RENT,2500.0,697.0,8.0,7980.0,2.0
8000.0,8000.0,7.9,36.0,wedding,21.58,RENT,5166.67,727.0,5.0,0.0,1.0
30000.0,30000.0,12.12,60.0,debt_consolidation,10.97,MORTGAGE,5833.33,752.0,8.0,10787.0,11.0
14400.0,14400.0,18.49,36.0,credit_card,33.23,RENT,5166.67,667.0,14.0,11089.0,4.0
5650.0,5650.0,7.66,36.0,debt_consolidation,16.49,MORTGAGE,5100.0,702.0,6.0,9863.0,1.0
6500.0,6500.0,11.11,36.0,credit_card,13.98,MORTGAGE,2253.0,682.0,11.0,7558.0,2.0
20000.0,19796.41,11.36,36.0,debt_consolidation,8.34,MORTGAGE,12041.675,712.0,10.0,39114.0,11.0
4000.0,4000.0,14.33,36.0,debt_consolidation,2.95,MORTGAGE,2916.67,752.0,2.0,2476.0,11.0
12000.0,12000.0,12.12,36.0,debt_consolidation,18.62,RENT,5833.33,692.0,16.0,18838.0,11.0
18225.0,18225.0,16.29,60.0,credit_card,22.61,RENT,3166.67,712.0,7.0,12233.0,4.0
16800.0,10075.0,10.99,60.0,debt_consolidation,13.42,MORTGAGE,5416.67,732.0,10.0,7258.0,3.0
10500.0,10500.0,14.33,36.0,debt_consolidation,19.55,MORTGAGE,5666.67,672.0,7.0,11301.0,11.0
4000.0,3975.0,14.83,36.0,moving,22.09,RENT,5600.0,682.0,8.0,7900.0,5.0
7000.0,7000.0,7.14,36.0,credit_card,5.44,MORTGAGE,3807.64,762.0,7.0,7196.0,5.0
5000.0,5000.0,11.14,36.0,credit_card,18.3,RENT,4665.83,692.0,21.0,4677.0,4.0
10000.0,10000.0,11.71,36.0,credit_card,21.18,OWN,3333.33,692.0,8.0,7579.0,1.0
6500.0,6500.0,12.12,36.0,credit_card,24.97,OWN,3500.0,682.0,7.0,6948.0,1.0
6000.0,5975.0,8.9,36.0,debt_consolidation,17.48,RENT,6996.17,702.0,12.0,6252.0,11.0
5600.0,5600.0,6.62,36.0,wedding,7.23,MORTGAGE,5833.33,752.0,8.0,8125.0,2.0
11000.0,11000.0,12.12,36.0,debt_consolidation,5.83,MORTGAGE,4583.33,697.0,11.0,12361.0,11.0
10000.0,10000.0,12.12,36.0,credit_card,23.06,RENT,3083.33,692.0,14.0,13638.0,3.0
18000.0,18000.0,10.16,36.0,debt_consolidation,26.08,MORTGAGE,5925.0,712.0,14.0,23378.0,11.0
30000.0,30000.0,21.49,36.0,credit_card,16.7,MORTGAGE,12041.675,672.0,14.0,19096.0,9.0
8800.0,8799.04,10.38,60.0,credit_card,21.59,RENT,3750.0,752.0,11.0,18694.0,2.0
6400.0,6400.0,13.11,36.0,credit_card,11.46,MORTGAGE,4666.67,702.0,7.0,8942.0,11.0
16800.0,16800.0,7.9,60.0,debt_consolidation,3.34,MORTGAGE,10666.67,794.5,7.0,4757.0,11.0
4800.0,4775.0,7.9,36.0,debt_consolidation,13.74,RENT,6333.33,722.0,6.0,1782.0,1.0
12000.0,10928.83,5.79,36.0,home_improvement,2.25,MORTGAGE,8000.0,767.0,12.0,5193.0,2.0
10000.0,10000.0,14.33,36.0,debt_consolidation,12.69,MORTGAGE,7916.67,672.0,11.0,8271.0,6.0
6000.0,6000.0,11.71,36.0,other,21.45,RENT,3100.0,687.0,18.0,10426.0,2.0
30000.0,17982.94,17.88,60.0,wedding,24.36,RENT,5632.33,692.0,10.0,24217.0,5.0
5000.0,5000.0,14.33,36.0,credit_card,28.51,RENT,2750.0,692.0,14.0,5957.0,3.0
6000.0,6000.0,12.12,36.0,debt_consolidation,16.39,RENT,1312.08,677.0,7.0,12475.0,1.0
8000.0,8000.0,14.09,36.0,home_improvement,7.68,RENT,12041.675,677.0,6.0,28579.0,8.0
10000.0,10000.0,13.98,60.0,other,14.86,RENT,3916.67,712.0,9.0,5188.0,4.0
1600.0,1600.0,13.49,36.0,debt_consolidation,12.1,RENT,3200.0,672.0,5.0,1214.0,6.0
10000.0,10000.0,14.09,36.0,major_purchase,9.71,RENT,4583.33,677.0,6.0,3859.0,0.5
12000.0,12000.0,13.99,60.0,debt_consolidation,12.98,RENT,4166.67,717.0,8.0,2316.0,3.0
8000.0,8000.0,13.67,36.0,other,23.5,RENT,2791.67,687.0,5.0,27151.0,0.5
4000.0,4000.0,12.69,36.0,major_purchase,2.5,RENT,1600.0,732.0,3.0,1295.0,0.5
24375.0,24375.0,13.11,36.0,debt_consolidation,10.86,OWN,10416.67,707.0,11.0,19981.0,6.0
10000.0,10000.0,12.12,36.0,debt_consolidation,17.72,RENT,9000.0,697.0,18.0,20317.0,7.0
7000.0,7000.0,16.29,36.0,credit_card,24.93,MORTGAGE,3833.33,682.0,20.0,18792.0,3.0
10000.0,10000.0,14.09,36.0,debt_consolidation,10.59,RENT,2916.67,692.0,9.0,10390.0,0.5
10000.0,10000.0,11.71,36.0,debt_consolidation,5.85,RENT,4333.33,687.0,8.0,7072.0,11.0
12000.0,12000.0,14.33,36.0,debt_consolidation,28.2,MORTGAGE,3333.33,672.0,11.0,10727.0,11.0
4000.0,4000.0,16.82,60.0,debt_consolidation,15.82,MORTGAGE,4721.0,687.0,18.0,11319.0,11.0
17000.0,17000.0,13.11,36.0,debt_consolidation,15.33,MORTGAGE,10666.67,722.0,18.0,26539.0,11.0
15000.0,15000.0,6.99,36.0,medical,6.64,MORTGAGE,9083.33,794.5,12.0,1410.0,11.0
4800.0,4800.0,12.42,36.0,moving,5.31,RENT,3500.0,692.0,8.0,5093.0,5.0
33712.5,32125.0,21.98,60.0,credit_card,14.68,RENT,9166.67,697.0,12.0,37424.0,3.0
10000.0,10000.0,13.11,36.0,credit_card,19.38,MORTGAGE,4958.33,712.0,9.0,24598.0,2.0
3500.0,3500.0,7.62,36.0,other,1.83,MORTGAGE,7500.0,767.0,4.0,6944.0,9.0
25000.0,3925.0,16.63,36.0,debt_consolidation,18.46,RENT,8000.0,682.0,11.0,39114.0,11.0
9600.0,9600.0,14.17,36.0,credit_card,18.61,OWN,5416.67,672.0,21.0,16278.0,8.0
7750.0,7750.0,6.03,36.0,debt_consolidation,22.01,RENT,4766.67,782.0,14.0,4667.0,6.0
5000.0,5000.0,15.8,36.0,debt_consolidation,25.53,RENT,6612.0,667.0,6.0,14283.0,11.0
8000.0,8000.0,15.31,36.0,other,18.62,OWN,3083.33,682.0,14.0,1669.0,4.0
33712.5,32125.0,21.67,60.0,house,14.25,RENT,12041.675,677.0,12.0,39114.0,6.0
6625.0,6625.0,17.77,36.0,debt_consolidation,11.68,RENT,10268.25,662.0,9.0,3563.0,2.0
25000.0,25000.0,14.33,36.0,credit_card,14.92,MORTGAGE,10000.0,697.0,16.0,39114.0,11.0
15000.0,15000.0,13.99,36.0,debt_consolidation,12.6,MORTGAGE,3500.0,707.0,7.0,13036.0,11.0
12800.0,12787.71,8.94,36.0,debt_consolidation,0.18,MORTGAGE,2833.33,794.5,7.0,306.0,4.0
7000.0,6950.0,6.03,36.0,debt_consolidation,8.29,OWN,2750.0,762.0,8.0,10860.0,4.0
20800.0,13796.59,12.21,36.0,credit_card,16.94,MORTGAGE,5833.33,752.0,11.0,14337.0,11.0
7275.0,7275.0,7.9,36.0,debt_consolidation,25.41,RENT,7000.0,722.0,13.0,8532.0,4.0
4000.0,4000.0,11.14,36.0,debt_consolidation,12.2,MORTGAGE,6666.67,672.0,7.0,7153.0,5.0
6000.0,6000.0,17.49,36.0,moving,1.58,RENT,4416.67,667.0,3.0,2426.0,8.0
25200.0,24999.92,20.3,60.0,debt_consolidation,14.9,MORTGAGE,7166.67,692.0,11.0,28481.0,4.0
6000.0,5546.81,11.89,36.0,other,19.38,RENT,7250.0,727.0,6.0,39114.0,11.0
19000.0,19000.0,19.72,60.0,credit_card,19.85,RENT,4500.0,682.0,13.0,11388.0,3.0
8000.0,7925.0,6.62,36.0,credit_card,21.95,MORTGAGE,3666.67,747.0,11.0,17907.0,11.0
9450.0,9450.0,12.12,36.0,credit_card,11.74,MORTGAGE,4666.67,692.0,13.0,17639.0,11.0
12000.0,12000.0,10.16,36.0,home_improvement,8.05,MORTGAGE,6250.0,722.0,9.0,11626.0,0.5
12000.0,12000.0,10.16,36.0,debt_consolidation,11.93,RENT,8054.5,712.0,13.0,14986.0,11.0
8000.0,8000.0,13.11,36.0,debt_consolidation,19.01,RENT,2625.0,727.0,8.0,7554.0,5.0
6575.0,6575.0,8.9,36.0,debt_consolidation,4.39,MORTGAGE,7500.0,712.0,5.0,6670.0,8.0
1800.0,1800.0,11.49,36.0,debt_consolidation,16.64,MORTGAGE,4250.0,697.0,11.0,26267.0,11.0
28000.0,27950.0,22.78,60.0,debt_consolidation,10.29,MORTGAGE,6125.0,677.0,11.0,18101.0,5.0
5400.0,5400.0,13.67,36.0,debt_consolidation,15.42,RENT,1666.67,682.0,6.0,2533.0,4.0
7200.0,7100.0,10.38,60.0,major_purchase,17.97,RENT,3000.0,752.0,7.0,2753.0,2.0
10000.0,10000.0,14.09,36.0,debt_consolidation,5.82,RENT,8750.0,662.0,14.0,11394.0,3.0
4000.0,4000.0,12.69,36.0,major_purchase,1.34,RENT,9583.33,707.0,8.0,5304.0,2.0
8000.0,7950.0,5.79,36.0,home_improvement,19.65,OWN,5833.33,772.0,8.0,0.0,3.0
24000.0,23568.65,7.88,36.0,credit_card,14.41,MORTGAGE,11666.67,787.0,10.0,33122.0,4.0
6000.0,6000.0,15.31,36.0,debt_consolidation,15.68,MORTGAGE,7500.0,672.0,10.0,5263.0,3.0
10000.0,9725.0,7.51,36.0,debt_consolidation,18.72,MORTGAGE,4300.0,762.0,15.0,24413.0,11.0
12500.0,12425.0,7.49,36.0,debt_consolidation,14.07,RENT,8237.5,732.0,15.0,13261.0,6.0
10500.0,10500.0,6.62,36.0,medical,16.26,MORTGAGE,4853.33,762.0,9.0,2816.0,3.0
32550.0,32125.0,6.62,36.0,debt_consolidation,8.52,MORTGAGE,9166.67,794.5,9.0,2670.0,11.0
6000.0,6000.0,17.19,60.0,home_improvement,17.8,MORTGAGE,12041.675,677.0,10.0,26688.0,11.0
20000.0,20000.0,18.49,36.0,debt_consolidation,12.83,MORTGAGE,12041.675,677.0,17.0,30679.0,0.5
6000.0,6000.0,13.11,36.0,credit_card,4.53,RENT,2625.0,692.0,5.0,4299.0,11.0
14000.0,14000.0,14.09,36.0,small_business,27.5,RENT,9166.67,697.0,17.0,18813.0,8.0
16000.0,16000.0,13.11,36.0,credit_card,17.61,MORTGAGE,6083.33,682.0,13.0,15148.0,2.0
7000.0,7000.0,10.16,36.0,other,24.01,MORTGAGE,10250.0,707.0,15.0,39114.0,2.0
13000.0,13000.0,14.09,36.0,credit_card,16.09,RENT,3250.0,677.0,6.0,6930.0,2.0
9500.0,9475.0,15.95,60.0,credit_card,24.88,RENT,6000.0,707.0,6.0,14621.0,11.0
33500.0,32125.0,17.14,60.0,credit_card,14.7,MORTGAGE,12041.675,707.0,12.0,27874.0,11.0
12000.0,12000.0,12.42,36.0,credit_card,13.99,MORTGAGE,2916.67,682.0,10.0,13576.0,5.0
25000.0,17250.0,14.59,36.0,debt_consolidation,24.64,RENT,8750.0,707.0,11.0,20798.0,0.5
33712.5,32117.0,16.89,60.0,debt_consolidation,16.84,RENT,5416.67,747.0,5.0,39114.0,1.0
8000.0,8000.0,15.8,36.0,credit_card,10.76,MORTGAGE,4583.33,677.0,13.0,4084.0,2.0
17475.0,17450.0,12.12,36.0,debt_consolidation,14.82,MORTGAGE,4500.0,682.0,10.0,12588.0,11.0
8875.0,8875.0,13.11,36.0,other,30.46,OWN,2166.67,702.0,9.0,6797.0,2.0
12100.0,12100.0,13.67,36.0,debt_consolidation,12.85,RENT,5000.0,692.0,8.0,12026.0,4.0
8000.0,8000.0,12.42,36.0,debt_consolidation,9.73,RENT,3750.0,707.0,8.0,16212.0,6.0
10000.0,10000.0,15.81,36.0,debt_consolidation,20.89,RENT,5541.67,672.0,14.0,10443.0,9.0
10000.0,10000.0,18.55,36.0,credit_card,6.24,RENT,5416.67,672.0,8.0,9783.0,3.0
18000.0,17994.46,9.91,36.0,debt_consolidation,11.85,MORTGAGE,3333.33,727.0,13.0,10416.0,5.0
19600.0,19575.0,16.29,36.0,other,29.38,RENT,4166.67,682.0,17.0,22053.0,3.0
16000.0,16000.0,12.98,36.0,debt_consolidation,15.86,MORTGAGE,3600.0,702.0,9.0,26357.0,3.0
24000.0,21963.64,10.99,36.0,home_improvement,19.27,MORTGAGE,12041.675,742.0,11.0,39114.0,11.0
28000.0,28000.0,7.62,36.0,debt_consolidation,19.21,MORTGAGE,12041.675,732.0,10.0,39114.0,11.0
25000.0,25000.0,15.8,60.0,debt_consolidation,24.04,OWN,7750.0,702.0,10.0,20215.0,2.0
1625.0,1625.0,15.31,36.0,major_purchase,4.32,OWN,1666.67,747.0,3.0,1759.0,3.0
8000.0,8000.0,14.83,60.0,credit_card,6.29,MORTGAGE,4833.33,677.0,8.0,9676.0,6.0
17500.0,17475.0,14.09,36.0,debt_consolidation,34.88,RENT,3750.0,692.0,6.0,18485.0,1.0
6000.0,6000.0,13.11,36.0,credit_card,16.75,MORTGAGE,4166.67,672.0,9.0,4500.0,0.5
6000.0,6000.0,7.9,36.0,credit_card,33.64,RENT,4116.67,707.0,16.0,33746.0,1.0
20375.0,20375.0,14.09,60.0,debt_consolidation,22.67,MORTGAGE,5416.67,742.0,17.0,20980.0,11.0
16200.0,16200.0,8.9,36.0,debt_consolidation,22.76,MORTGAGE,4666.67,727.0,8.0,15503.0,7.0
10000.0,10000.0,11.14,36.0,credit_card,19.61,RENT,3916.67,722.0,9.0,6395.0,2.0
25000.0,24975.0,14.84,36.0,credit_card,15.88,RENT,7250.0,707.0,6.0,10770.0,11.0
24000.0,24000.0,12.12,36.0,wedding,22.66,RENT,8750.0,717.0,12.0,29683.0,9.0
7200.0,5675.0,14.82,36.0,debt_consolidation,9.67,RENT,4500.0,647.0,7.0,6572.0,6.0
9000.0,9000.0,15.8,36.0,debt_consolidation,22.65,MORTGAGE,3250.0,667.0,9.0,16480.0,3.0
1675.0,1675.0,11.11,36.0,debt_consolidation,4.81,RENT,2080.0,692.0,4.0,1466.0,3.0
13000.0,12875.0,11.71,36.0,debt_consolidation,16.2,RENT,6932.92,687.0,21.0,27852.0,9.0
9000.0,9000.0,13.11,36.0,credit_card,23.88,MORTGAGE,4229.17,687.0,11.0,7496.0,1.0
3000.0,2275.0,13.75,36.0,educational,2.38,OWN,588.5,642.0,4.0,469.0,8.0
12000.0,12000.0,15.31,36.0,debt_consolidation,32.91,RENT,5500.0,682.0,21.0,13559.0,3.0
7200.0,7200.0,7.9,36.0,debt_consolidation,21.74,RENT,4300.0,712.0,7.0,33189.0,11.0
6000.0,6000.0,15.8,36.0,medical,7.94,RENT,5000.0,672.0,7.0,14784.0,11.0
23000.0,21457.14,6.91,60.0,debt_consolidation,12.39,MORTGAGE,4583.33,762.0,6.0,17695.0,4.0
10000.0,10000.0,9.63,36.0,credit_card,17.96,RENT,7500.0,707.0,8.0,39114.0,11.0
10000.0,8175.26,8.63,36.0,debt_consolidation,5.91,MORTGAGE,7500.0,732.0,16.0,18343.0,7.0
5375.0,5375.0,11.71,36.0,debt_consolidation,28.75,MORTGAGE,2166.67,722.0,5.0,15475.0,8.0
15200.0,6800.0,15.58,60.0,home_improvement,19.22,MORTGAGE,12041.675,692.0,20.0,19712.0,2.0
15000.0,14775.0,10.25,36.0,credit_card,5.72,MORTGAGE,9166.67,722.0,13.0,14887.0,5.0
9600.0,9600.0,11.14,36.0,debt_consolidation,20.58,MORTGAGE,3833.33,707.0,9.0,39114.0,5.0
10000.0,10000.0,6.62,36.0,home_improvement,3.16,RENT,12041.675,737.0,13.0,5643.0,2.0
6000.0,6000.0,15.96,36.0,debt_consolidation,24.85,MORTGAGE,3264.0,662.0,13.0,6347.0,11.0
24250.0,23985.41,12.18,36.0,debt_consolidation,17.65,MORTGAGE,8910.42,742.0,16.0,39114.0,11.0
5000.0,4446.5,11.97,36.0,debt_consolidation,20.76,RENT,2500.0,687.0,14.0,14536.0,3.0
3000.0,3000.0,17.27,36.0,credit_card,22.87,RENT,2750.0,662.0,9.0,7648.0,4.0
1500.0,1500.0,13.06,36.0,major_purchase,20.82,MORTGAGE,7083.33,672.0,8.0,4665.0,6.0
6000.0,6000.0,13.49,60.0,debt_consolidation,14.34,RENT,3458.0,692.0,6.0,2072.0,11.0
18625.0,18625.0,19.72,60.0,credit_card,22.98,RENT,4000.0,682.0,15.0,26050.0,9.0
7000.0,6775.0,9.32,36.0,debt_consolidation,8.34,RENT,5000.0,747.0,6.0,3337.0,0.5
25000.0,25000.0,14.09,36.0,debt_consolidation,19.13,RENT,6083.33,702.0,19.0,14666.0,11.0
15000.0,15000.0,15.27,36.0,debt_consolidation,15.58,RENT,6666.67,682.0,11.0,23226.0,2.0
12000.0,12000.0,6.62,36.0,credit_card,13.88,MORTGAGE,7125.0,777.0,15.0,20639.0,5.0
6900.0,6900.0,7.9,36.0,home_improvement,14.18,OWN,2750.0,712.0,14.0,4087.0,6.0
10000.0,10000.0,10.59,36.0,debt_consolidation,9.68,OWN,8333.33,732.0,5.0,35968.0,11.0
3200.0,3200.0,10.16,36.0,debt_consolidation,16.17,MORTGAGE,3750.0,707.0,9.0,4283.0,6.0
12000.0,12000.0,15.27,36.0,credit_card,16.46,OWN,2516.67,672.0,9.0,2174.0,5.0
25000.0,15675.0,10.36,60.0,home_improvement,16.26,MORTGAGE,3333.33,767.0,6.0,22713.0,11.0
8500.0,8500.0,10.16,36.0,credit_card,11.23,MORTGAGE,6091.83,712.0,18.0,10568.0,3.0
6800.0,6800.0,15.8,36.0,debt_consolidation,15.43,RENT,2708.33,682.0,5.0,2964.0,1.0
16000.0,15925.0,6.03,36.0,debt_consolidation,14.48,MORTGAGE,7333.33,782.0,11.0,39114.0,11.0
10000.0,10000.0,13.11,36.0,debt_consolidation,29.13,MORTGAGE,8750.0,702.0,13.0,11125.0,0.5
3600.0,0.0,13.24,36.0,other,9.14,RENT,6290.0,657.0,7.0,3453.0,0.5
10000.0,10000.0,15.31,36.0,debt_consolidation,14.61,RENT,3750.0,682.0,18.0,13051.0,5.0
4000.0,4000.0,15.23,36.0,other,10.73,RENT,2916.67,672.0,6.0,1651.0,6.0
20000.0,20000.0,18.75,36.0,debt_consolidation,17.36,RENT,8333.33,677.0,9.0,31870.0,0.5
20000.0,20000.0,13.11,36.0,credit_card,14.87,RENT,12041.675,697.0,17.0,34115.0,3.0
25000.0,24798.43,12.87,36.0,debt_consolidation,18.81,RENT,6666.67,722.0,13.0,31890.0,1.0
19000.0,18725.0,10.75,60.0,home_improvement,6.19,MORTGAGE,7500.0,777.0,12.0,1142.0,8.0
8000.0,8000.0,18.49,36.0,debt_consolidation,23.37,OWN,5000.0,672.0,17.0,18248.0,11.0
28000.0,28000.0,15.62,36.0,debt_consolidation,5.7,MORTGAGE,6250.0,697.0,6.0,11923.0,3.0
10000.0,9924.07,7.29,36.0,medical,4.7,RENT,6083.33,732.0,10.0,7337.0,3.0
11200.0,11150.0,13.92,36.0,home_improvement,18.07,MORTGAGE,2773.33,682.0,6.0,6720.0,5.0
9175.0,9175.0,13.67,36.0,credit_card,19.43,MORTGAGE,7083.33,677.0,8.0,25639.0,8.0
10000.0,9850.0,10.99,36.0,other,19.23,MORTGAGE,9150.0,707.0,16.0,39114.0,11.0
17000.0,17000.0,9.76,36.0,debt_consolidation,23.6,RENT,5416.67,742.0,16.0,5992.0,11.0
15000.0,15000.0,14.33,36.0,debt_consolidation,27.25,MORTGAGE,7500.0,682.0,13.0,27872.0,11.0
30000.0,30000.0,22.95,60.0,debt_consolidation,30.56,RENT,7500.0,687.0,12.0,29756.0,11.0
7625.0,7625.0,18.49,36.0,credit_card,15.79,RENT,3166.67,672.0,4.0,8030.0,5.0
8525.0,8525.0,10.16,36.0,debt_consolidation,26.14,MORTGAGE,4583.33,707.0,8.0,31398.0,11.0
10000.0,9975.0,14.33,36.0,debt_consolidation,13.0,MORTGAGE,3625.0,692.0,10.0,8464.0,0.5
10375.0,10375.0,19.72,36.0,debt_consolidation,4.99,RENT,4166.67,667.0,9.0,6122.0,5.0
20000.0,19950.0,10.65,60.0,debt_consolidation,24.02,OWN,5200.0,747.0,11.0,15709.0,11.0
6000.0,6000.0,7.9,36.0,major_purchase,20.13,MORTGAGE,7750.0,727.0,16.0,7533.0,8.0
2000.0,2000.0,7.62,36.0,major_purchase,24.69,MORTGAGE,4333.33,767.0,10.0,2792.0,11.0
23850.0,23820.25,21.48,60.0,other,18.75,MORTGAGE,4250.0,692.0,22.0,37251.0,4.0
12000.0,12000.0,19.69,60.0,debt_consolidation,16.23,RENT,3376.0,667.0,12.0,8437.0,4.0
17500.0,17500.0,13.23,60.0,debt_consolidation,23.03,RENT,3500.0,737.0,6.0,17734.0,0.5
11500.0,11475.0,11.14,36.0,credit_card,28.25,RENT,2750.0,702.0,6.0,9079.0,5.0
2000.0,2000.0,16.0,36.0,medical,2.55,RENT,2000.0,667.0,8.0,0.0,0.5
20000.0,19975.0,22.78,60.0,credit_card,24.42,MORTGAGE,5666.67,667.0,15.0,18451.0,7.0
10000.0,10000.0,13.99,36.0,debt_consolidation,18.14,RENT,4166.67,682.0,9.0,10545.0,3.0
12000.0,12000.0,15.31,36.0,debt_consolidation,21.83,RENT,6416.67,682.0,20.0,11583.0,2.0
14000.0,14000.0,6.62,36.0,credit_card,28.82,RENT,4250.0,747.0,16.0,1850.0,8.0
19400.0,19400.0,14.33,36.0,debt_consolidation,16.15,MORTGAGE,4583.33,682.0,12.0,12434.0,7.0
3300.0,3300.0,10.37,36.0,small_business,5.47,RENT,3125.0,692.0,8.0,2623.0,7.0
16450.0,16450.0,11.14,36.0,debt_consolidation,7.57,RENT,7500.0,727.0,5.0,2928.0,1.0
26500.0,26450.0,18.25,60.0,debt_consolidation,3.67,RENT,4416.67,722.0,3.0,7628.0,3.0
10000.0,10000.0,11.71,36.0,other,13.41,RENT,5800.0,712.0,9.0,4214.0,3.0
14500.0,14500.0,14.09,36.0,debt_consolidation,27.78,MORTGAGE,6250.0,707.0,9.0,39114.0,11.0
8000.0,3862.32,12.21,36.0,other,13.29,MORTGAGE,12041.675,697.0,10.0,39114.0,11.0
8000.0,8000.0,10.99,36.0,debt_consolidation,17.12,RENT,2500.0,707.0,13.0,7027.0,3.0
2500.0,2500.0,10.37,36.0,debt_consolidation,24.3,RENT,2000.0,707.0,10.0,1523.0,2.0
4200.0,3969.9,14.11,36.0,home_improvement,4.62,MORTGAGE,1558.42,677.0,6.0,2255.0,0.5
8250.0,8086.75,15.96,60.0,home_improvement,15.6,MORTGAGE,2917.0,697.0,13.0,4479.0,2.0
10000.0,10000.0,6.03,36.0,debt_consolidation,24.66,MORTGAGE,2940.25,757.0,8.0,5904.0,11.0
5000.0,5000.0,7.49,36.0,home_improvement,16.45,MORTGAGE,12041.675,747.0,10.0,39114.0,11.0
12800.0,12800.0,14.65,36.0,vacation,17.76,RENT,10000.0,682.0,13.0,5792.0,11.0
33712.5,32125.0,8.9,36.0,debt_consolidation,17.9,OWN,8750.0,777.0,8.0,31600.0,0.5
32000.0,32000.0,23.76,60.0,moving,8.14,MORTGAGE,12041.675,702.0,5.0,39114.0,8.0
10000.0,9975.0,14.96,36.0,debt_consolidation,11.5,MORTGAGE,5250.0,677.0,4.0,3035.0,2.0
7000.0,6875.0,10.0,36.0,home_improvement,1.68,RENT,2375.0,747.0,3.0,922.0,0.5
3200.0,3200.0,17.27,36.0,home_improvement,8.36,MORTGAGE,2500.0,672.0,7.0,6619.0,3.0
6500.0,6500.0,8.9,36.0,credit_card,31.45,MORTGAGE,6000.0,742.0,14.0,39114.0,0.5
20000.0,20000.0,14.33,60.0,debt_consolidation,15.68,RENT,7083.33,722.0,8.0,17270.0,5.0
12000.0,12000.0,12.12,36.0,debt_consolidation,9.7,MORTGAGE,11166.67,712.0,11.0,19643.0,3.0
12000.0,12000.0,20.49,36.0,credit_card,28.84,RENT,3980.33,662.0,12.0,19234.0,5.0
8400.0,8400.0,10.99,36.0,debt_consolidation,24.85,MORTGAGE,7583.0,702.0,9.0,342.0,0.5
5500.0,5500.0,12.69,36.0,credit_card,19.33,RENT,1800.0,672.0,6.0,12567.0,4.0
14100.0,14100.0,18.55,36.0,debt_consolidation,22.7,OWN,3000.0,667.0,7.0,12114.0,11.0
22750.0,22750.0,22.47,60.0,home_improvement,29.03,OWN,4333.33,672.0,15.0,11567.0,1.0
4500.0,4500.0,11.14,36.0,credit_card,9.73,RENT,2916.67,687.0,13.0,4265.0,4.0
12000.0,12000.0,7.62,36.0,debt_consolidation,15.1,RENT,5666.67,777.0,7.0,12094.0,11.0
30000.0,29975.0,18.64,60.0,debt_consolidation,4.47,MORTGAGE,5833.33,722.0,7.0,9249.0,7.0
16000.0,16000.0,21.49,60.0,small_business,25.76,MORTGAGE,5000.0,672.0,14.0,10881.0,5.0
6250.0,6250.0,7.9,36.0,debt_consolidation,8.45,RENT,1916.67,722.0,6.0,3295.0,1.0
9250.0,9250.0,18.79,60.0,debt_consolidation,19.27,MORTGAGE,4448.0,662.0,9.0,22704.0,11.0
10000.0,10000.0,12.68,36.0,debt_consolidation,13.96,RENT,2500.0,692.0,6.0,10481.0,0.5
10000.0,10000.0,14.09,36.0,small_business,14.76,RENT,5000.0,677.0,7.0,4762.0,4.0
19000.0,19000.0,15.31,60.0,debt_consolidation,27.65,RENT,3617.21,707.0,8.0,25692.0,3.0
2500.0,2500.0,14.65,36.0,debt_consolidation,23.58,OWN,5130.42,672.0,13.0,5942.0,4.0
3600.0,3600.0,16.29,36.0,debt_consolidation,24.9,OWN,3666.67,667.0,16.0,11927.0,11.0
5000.0,5000.0,15.96,36.0,moving,14.36,RENT,8166.67,662.0,7.0,7900.0,11.0
